genus,1047-OV,1082-OV,1202-OV,1279-OV,1330-OV,464-OV,481-OV,482-OV,579-OV,581-OV,599-OV,640-OV,644A-OV,645-OV,713-OV,726-OV,728-OV,730-OV,731-OV,732-OV,733-OV,739-OV,740-OV,788-OV,936-OV,total,superkingdom,kingdom,phylum,class,order,family,tax
Neolyngbya,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Oscillatoriales,Sirenicapillariaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Oscillatoriales;Sirenicapillariaceae;Neolyngbya
Sphaerisporangium,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Streptosporangiales;Streptosporangiaceae;Sphaerisporangium
Phytobacter,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Phytobacter
Comamonas,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas
Maribellus,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Bacteroidota,Bacteroidia,Marinilabiliales,Prolixibacteraceae,Bacteria;none;Bacteroidota;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Maribellus
Methyloceanibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloceanibacter
Leucobacter,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Leucobacter
Brucella,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella
Actinocrispum,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Actinocrispum
Pleomorphomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Pleomorphomonadaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Pleomorphomonadaceae;Pleomorphomonas
Macrochaete,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Nostocales,Calotrichaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Nostocales;Calotrichaceae;Macrochaete
Pelagibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Pelagibacterium
Aquibium,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aquibium
Ciceribacter,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Ciceribacter
Kaustia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Parvibaculaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae;Kaustia
Chitinophaga,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Bacteria;none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Chitinophaga
Kaistia,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Kaistiaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Kaistiaceae;Kaistia
Nakamurella,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Nakamurellales,Nakamurellaceae,Bacteria;none;Actinobacteria;Actinomycetia;Nakamurellales;Nakamurellaceae;Nakamurella
Belnapia,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Belnapia
Pseudochroococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Chroococcales,Chroococcaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Chroococcales;Chroococcaceae;Pseudochroococcus
Parablastomonas,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Parablastomonas
Dapisostemon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Nostocales,Dapisostemonaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Nostocales;Dapisostemonaceae;Dapisostemon
Nitrobacter,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Nitrobacter
